bcsid	bsex	b5read	b5age	zb5read	b5readage	b10read	b10age	zb10read	b10readage	b16read	b16age	zb16read	b16readage
B16104U	0	42	5.13972602739726	.957045775300543	5.95704577530054	 	 	 	 	 	 	 	 
B16106W	1	27	5.03013698630137	-.627672878606192	4.37232712139381	37	10.0767123287671	-.281515280089195	9.55802101025997	34	16.1205479452055	-.702616659160108	14.3910078505234
B16107X	0	40	5.03287671232877	.745749954779645	5.74574995477964	 	 	 	 	52	 	.72390705546597	17.6577471570171
B16108Y	0	-3	5.1041095890411	 	 	 	 	 	 	 	 	 	 
B16109Z	1	27	5.08767123287671	-.627672878606192	4.37232712139381	51	9.95068493150685	.836004186181195	11.3125265723045	38	16.0219178082192	-.385611389243201	15.1169499186331
B16110S	0	-2	5.02465753424658	 	 	50	10.1068493150685	.756181367161882	11.1872047464442	57	16.8657534246575	1.1201636428621	18.5651747421542
B16112U	1	29	5.03013698630137	-.416377058085294	4.58362294191471	45	10.1808219178082	.357067272065314	10.5605956171425	 	 	 	 
B16113V	0	-2	5.14520547945205	 	 	22	10.2301369863014	-1.4788575653789	7.67819362235513	 	 	 	 
B16115X	1	31	5.01369863013699	-.205081237564396	4.7949187624356	45	10.027397260274	.357067272065314	10.5605956171425	63	16.6164383561644	1.59567154773746	19.6540878443188
B16117Z	1	60	5.06301369863014	 	 	 	 	 	 	61	16.1178082191781	1.43716891277901	19.2911168102639
B16118A	0	30	5.08493150684932	-.310729147824845	4.68927085217515	 	 	 	 	 	 	 	 
B16120U	1	23	5.0958904109589	-1.05026451964799	3.94973548035201	46	9.96164383561644	.436890091084628	10.6859174430029	35	16.9397260273973	-.623365341680881	14.5724933675508
B16121V	0	35	5.17260273972603	.2175104034774	5.2175104034774	26	9.94794520547945	-1.15956628930164	8.17948092579642	 	 	 	 
B16122W	0	36	5.03561643835616	.323158313737849	5.32315831373785	47	10.6630136986301	.516712910103941	10.8112392688632	 	17.0356164383562	 	 
B16123X	1	29	5.00821917808219	-.416377058085294	4.58362294191471	 	 	 	 	 	 	 	 
B16127B	0	60	5.07671232876712	 	 	 	 	 	 	 	 	 	 
B16128C	0	44	5.06575342465753	1.16834159582144	6.16834159582144	63	10.1890410958904	1.79387801441296	12.8163884826283	 	 	 	 
B16129D	1	38	5.07671232876712	.534454134258747	5.53445413425875	52	10.041095890411	.915827005200509	11.4378483981648	46	16.1041095890411	.248399150590611	16.5688340548525
B16132Y	0	32	5.08493150684932	-.0994333273039472	4.90056667269605	49	10.2547945205479	.676358548142568	11.0618829205838	 	 	 	 
B16133Z	1	42	5.03287671232877	.957045775300543	5.95704577530054	37	10.1753424657534	-.281515280089195	9.55802101025997	30	 	-1.01962192907701	13.6650657824136
B16134A	1	39	5.14246575342466	.640102044519196	5.6401020445192	 	 	 	 	48	 	.406901785549064	16.9318050889074
B16135B	1	38	5.06849315068493	.534454134258747	5.53445413425875	42	10.1205479452055	.117598815007373	10.1846301395616	 	 	 	 
B16136C	1	16	5.08767123287671	-1.78979989147113	3.21020010852887	32	10.1753424657534	-.680629375185762	8.93141188095835	 	17.0246575342466	 	 
B16137D	0	44	5.01369863013699	1.16834159582144	6.16834159582144	48	10.3095890410959	.596535729123255	10.9365610947235	 	 	 	 
B16138E	1	24	5.08219178082192	-.944616609387539	4.05538339061246	40	9.96712328767123	-.0420468230312538	9.93398648784093	 	 	 	 
B16139F	1	19	5.02739726027397	-1.47285616068978	3.52714383931022	37	10.0575342465753	-.281515280089195	9.55802101025997	28	16.1068493150685	-1.17812456403547	13.3020947483588
B16140Y	1	-2	5.04109589041096	 	 	36	10.0630136986301	-.361338099108508	9.43269918439964	 	 	 	 
B16141Z	0	60	5.05205479452055	 	 	47	 	.516712910103941	10.8112392688632	32	16.1205479452055	-.861119294118561	14.0280368164685
B16145D	1	11	5.03013698630137	-2.31803944277338	2.68196055722662	26	10.0876712328767	-1.15956628930164	8.17948092579642	 	 	 	 
B16146E	1	60	5.08219178082192	 	 	 	 	 	 	54	 	.882409690424423	18.0207181910719
B16149H	1	60	5.16164383561644	 	 	50	11.1890410958904	.756181367161882	11.1872047464442	50	 	.565404420507517	17.2947761229622
B16150A	0	29	5.04109589041096	-.416377058085294	4.58362294191471	38	9.96712328767123	-.201692461069881	9.68334283612029	 	 	 	 
B16151B	0	42	5.06301369863014	.957045775300543	5.95704577530054	 	 	 	 	 	 	 	 
B16152C	0	48	4.95890410958904	1.59093323686324	6.59093323686324	42	10.2356164383562	.117598815007373	10.1846301395616	52	16.1095890410959	.72390705546597	17.6577471570171
B16153D	0	14	5.19178082191781	-2.00109571199203	2.99890428800797	 	 	 	 	14	16.1178082191781	-2.28764300874464	10.7612975099748
B16155F	1	31	5.08493150684932	-.205081237564396	4.7949187624356	24	10.0575342465753	-1.31921192734027	7.92883727407578	 	 	 	 
B16157H	1	43	5.07397260273973	1.06269368556099	6.06269368556099	56	10.0520547945205	1.23511828127776	11.9391357016061	 	 	 	 
B16158J	0	-2	5.04931506849315	 	 	47	10.0931506849315	.516712910103941	10.8112392688632	54	16.2	.882409690424423	18.0207181910719
B16162E	1	-2	5.02465753424658	 	 	57	10.0575342465753	1.31494110029708	12.0644575274664	 	 	 	 
B16163F	0	44	5.12328767123288	1.16834159582144	6.16834159582144	51	10.186301369863	.836004186181195	11.3125265723045	49	16.5369863013699	.486153103028291	17.1132906059348
B16164G	1	39	5.04109589041096	.640102044519196	5.6401020445192	38	10.1342465753425	-.201692461069881	9.68334283612029	41	17.0328767123288	-.147857436805522	15.6614064697154
B16165H	0	27	5.02465753424658	-.627672878606192	4.37232712139381	16	10.1835616438356	-1.95779447949478	6.9262626671932	 	 	 	 
B16169M	1	36	5.07123287671233	.323158313737849	5.32315831373785	45	10.2191780821918	.357067272065314	10.5605956171425	 	 	 	 
B16170E	0	30	5.06301369863014	-.310729147824845	4.68927085217515	 	 	 	 	36	16.1945205479452	-.544114024201654	14.7539788845782
B16171F	0	48	4.96164383561644	1.59093323686324	6.59093323686324	 	 	 	 	33	16.027397260274	-.781867976639334	14.2095223334959
B16172G	1	38	5.15890410958904	.534454134258747	5.53445413425875	 	 	 	 	 	 	 	 
B16173H	1	34	5.17260273972603	.111862493216951	5.11186249321695	30	10.0328767123288	-.840275013224389	8.68076822923771	 	 	 	 
B16175K	0	32	5.12602739726027	-.0994333273039472	4.90056667269605	17	10.1123287671233	-1.87797166047547	7.05158449305352	 	 	 	 
B16176L	1	40	5.13698630136986	.745749954779645	5.74574995477964	36	10.1808219178082	-.361338099108508	9.43269918439964	 	 	 	 
B16178N	1	26	5.1041095890411	-.733320788866641	4.26667921113336	 	 	 	 	 	 	 	 
B16180G	1	23	5.04109589041096	-1.05026451964799	3.94973548035201	21	10.1041095890411	-1.55868038439821	7.55287179649481	31	 	-.940370611597787	13.8465512994411
B16181H	1	38	5.21095890410959	.534454134258747	5.53445413425875	57	10.2767123287671	1.31494110029708	12.0644575274664	53	16.5232876712329	.803158372945197	17.8392326740445
B16183K	0	-2	5.11780821917808	 	 	29	10.0876712328767	-.920097832243703	8.55544640337739	 	 	 	 
B16184L	0	35	5.18082191780822	.2175104034774	5.2175104034774	13	10.0794520547945	-2.19726293655272	6.55029718961223	 	 	 	 
B16185M	1	30	5.04657534246575	-.310729147824845	4.68927085217515	28	10.0383561643836	-.999920651263017	8.43012457751706	40	16.1041095890411	-.227108754284748	15.4799209526879
B16187P	1	37	5.01095890410959	.428806223998298	5.4288062239983	52	10.5808219178082	.915827005200509	11.4378483981648	56	16.2767123287671	1.04091232538288	18.3836892251268
B16189R	0	30	5.06575342465753	-.310729147824845	4.68927085217515	27	10.1698630136986	-1.07974347028233	8.30480275165674	 	 	 	 
B16190J	1	60	5.23835616438356	 	 	51	10.1260273972603	.836004186181195	11.3125265723045	36	16.0328767123288	-.544114024201654	14.7539788845782
B16191K	1	13	5.04109589041096	-2.10674362225248	2.89325637774752	55	9.97260273972603	1.15529546225845	11.8138138757458	57	17.1178082191781	1.1201636428621	18.5651747421542
B16192L	1	37	5.02739726027397	.428806223998298	5.4288062239983	40	10.2657534246575	-.0420468230312538	9.93398648784093	61	16.8684931506849	1.43716891277901	19.2911168102639
B16193M	0	41	4.94794520547945	.851397865040094	5.85139786504009	 	 	 	 	 	 	 	 
B16195P	0	42	5.04931506849315	.957045775300543	5.95704577530054	 	 	 	 	48	16.1945205479452	.406901785549064	16.9318050889074
B16197R	0	40	5.02191780821918	.745749954779645	5.74574995477964	40	9.97260273972603	-.0420468230312538	9.93398648784093	 	 	 	 
B16198S	0	60	5.07123287671233	 	 	55	 	1.15529546225845	11.8138138757458	 	 	 	 
B16200T	0	39	5.04931506849315	.640102044519196	5.6401020445192	47	9.97260273972603	.516712910103941	10.8112392688632	 	 	 	 
B16201U	1	29	5.06575342465753	-.416377058085294	4.58362294191471	47	10.2	.516712910103941	10.8112392688632	40	16.1068493150685	-.227108754284748	15.4799209526879
B16202V	1	60	5.04383561643836	 	 	60	10.4219178082192	1.55440955735502	12.4404230050474	41	16.1178082191781	-.147857436805522	15.6614064697154
B16204X	1	-2	5.14246575342466	 	 	56	10.2164383561644	1.23511828127776	11.9391357016061	59	16.1890410958904	1.27866627782056	18.9281457762091
B16205Y	1	33	5.00821917808219	.00621458295650186	5.0062145829565	27	9.96164383561644	-1.07974347028233	8.30480275165674	 	 	 	 
B16206Z	1	22	5.23013698630137	-1.15591242990844	3.84408757009156	 	 	 	 	66	 	1.83342550017514	20.1985443954011
B16207A	0	60	5.03287671232877	 	 	49	 	.676358548142568	11.0618829205838	 	 	 	 
B16208B	0	37	5.04109589041096	.428806223998298	5.4288062239983	 	 	 	 	 	17.1178082191781	 	 
B16209C	1	36	5.02465753424658	.323158313737849	5.32315831373785	38	9.9972602739726	-.201692461069881	9.68334283612029	39	16.2027397260274	-.306360071763975	15.2984354356605
B16211W	0	32	5.11506849315068	-.0994333273039472	4.90056667269605	 	 	 	 	49	 	.486153103028291	17.1132906059348
B16212X	0	38	5.07671232876712	.534454134258747	5.53445413425875	45	10.0575342465753	.357067272065314	10.5605956171425	 	 	 	 
B16214Z	1	11	5.03287671232877	-2.31803944277338	2.68196055722662	15	10.0520547945205	-2.03761729851409	6.80094084133287	 	 	 	 
B16216B	1	15	5.07671232876712	-1.89544780173158	3.10455219826842	42	10.0465753424658	.117598815007373	10.1846301395616	 	 	 	 
B16217C	1	40	5.1013698630137	.745749954779645	5.74574995477964	 	 	 	 	 	 	 	 
B16218D	0	-2	5.16164383561644	 	 	35	9.95068493150685	-.441160918127822	9.30737735853932	 	 	 	 
B16220X	0	29	5.06301369863014	-.416377058085294	4.58362294191471	57	10.0630136986301	1.31494110029708	12.0644575274664	25	 	-1.41587851647315	12.7576381972765
B16221Y	1	60	5.02739726027397	 	 	57	10.1890410958904	1.31494110029708	12.0644575274664	57	16.6904109589041	1.1201636428621	18.5651747421542
B16222Z	1	60	5.06027397260274	 	 	34	 	-.520983737147135	9.182055532679	 	 	 	 
B16224B	1	40	5.01369863013699	.745749954779645	5.74574995477964	59	10.6301369863014	1.4745867383357	12.3151011791871	36	16.1890410958904	-.544114024201654	14.7539788845782
B16225C	1	7	5.06849315068493	-2.74063108381517	2.25936891618483	 	 	 	 	 	 	 	 
B16226D	1	12	5.02465753424658	-2.21239153251293	2.78760846748707	 	 	 	 	 	 	 	 
B16227E	0	41	5.23013698630137	.851397865040094	5.85139786504009	53	10.0630136986301	.995649824219823	11.5631702240251	54	 	.882409690424423	18.0207181910719
B16228F	0	42	5.06575342465753	.957045775300543	5.95704577530054	 	 	 	 	33	16.9397260273973	-.781867976639334	14.2095223334959
B16229G	1	60	5.83561643835616	 	 	 	 	 	 	 	 	 	 
B16230Z	0	47	5.04657534246575	1.48528532660279	6.48528532660279	52	10.0438356164384	.915827005200509	11.4378483981648	 	16.8684931506849	 	 
B16231A	0	60	5.03287671232877	 	 	54	9.93972602739726	1.07547264323914	11.6884920498854	51	16.1150684931507	.644655737986744	17.4762616399896
B16233C	0	46	5.03287671232877	1.37963741634234	6.37963741634234	 	 	 	 	 	 	 	 
B16235E	0	9	5.1041095890411	-2.52933526329427	2.47066473670573	16	9.95342465753425	-1.95779447949478	6.9262626671932	 	 	 	 
B16236F	0	18	5.03287671232877	-1.57850407095023	3.42149592904977	39	9.95068493150685	-.121869642050567	9.80866466198061	 	 	 	 
B16240B	1	30	5.54794520547945	-.310729147824845	4.68927085217515	18	10.0328767123288	-1.79814884145615	7.17690631891384	22	16.1205479452055	-1.65363246891083	12.2131816461942
B16241C	0	23	5.23013698630137	-1.05026451964799	3.94973548035201	20	10.4602739726027	-1.63850320341753	7.42754997063449	 	 	 	 
B16242D	1	60	5.00821917808219	 	 	44	11.1013698630137	.277244453046	10.4352737912822	 	 	 	 
B16243E	0	24	5.08493150684932	-.944616609387539	4.05538339061246	51	9.96986301369863	.836004186181195	11.3125265723045	 	 	 	 
B16244F	1	47	5.04657534246575	1.48528532660279	6.48528532660279	37	10.1232876712329	-.281515280089195	9.55802101025997	 	 	 	 
B16245G	0	27	4.96438356164384	-.627672878606192	4.37232712139381	23	 	-1.39903474635958	7.80351544821545	 	 	 	 
B16246H	0	40	5.04109589041096	.745749954779645	5.74574995477964	31	10.0575342465753	-.760452194205076	8.80609005509803	49	16.1150684931507	.486153103028291	17.1132906059348
B16247J	0	41	5.02465753424658	.851397865040094	5.85139786504009	 	 	 	 	 	 	 	 
B16248K	0	42	5.05205479452055	.957045775300543	5.95704577530054	50	10.0520547945205	.756181367161882	11.1872047464442	44	16.4547945205479	.0898965156321579	16.2058630207976
B16249L	1	28	5.07945205479452	-.522024968345743	4.47797503165426	 	 	 	 	 	 	 	 
B16250D	0	60	5.06575342465753	 	 	53	10.2739726027397	.995649824219823	11.5631702240251	47	16.1205479452055	.327650468069837	16.7503195718799
B16251E	1	15	5.04657534246575	-1.89544780173158	3.10455219826842	19	10.7698630136986	-1.71832602243684	7.30222814477416	 	 	 	 
B16252F	0	19	5.01095890410959	-1.47285616068978	3.52714383931022	28	10.0876712328767	-.999920651263017	8.43012457751706	 	 	 	 
B16254H	1	60	5.00821917808219	 	 	41	10.4465753424658	.0377759959880598	10.0593083137013	35	16.1041095890411	-.623365341680881	14.5724933675508
B16255J	0	60	5.07945205479452	 	 	 	 	 	 	49	16.0383561643836	.486153103028291	17.1132906059348
B16256K	1	-2	5.04109589041096	 	 	35	10.5013698630137	-.441160918127822	9.30737735853932	28	16.1205479452055	-1.17812456403547	13.3020947483588
B16258M	0	25	5.2958904109589	-.83896869912709	4.16103130087291	 	 	 	 	 	 	 	 
B16260F	0	23	5.08493150684932	-1.05026451964799	3.94973548035201	17	9.95342465753425	-1.87797166047547	7.05158449305352	 	 	 	 
B16261G	1	36	5.00821917808219	.323158313737849	5.32315831373785	42	10.2794520547945	.117598815007373	10.1846301395616	 	 	 	 
B16262H	0	40	5.07671232876712	.745749954779645	5.74574995477964	50	10.0849315068493	.756181367161882	11.1872047464442	 	 	 	 
B16263J	0	39	5.21643835616438	.640102044519196	5.6401020445192	26	10.2465753424658	-1.15956628930164	8.17948092579642	 	 	 	 
B16265L	1	33	5.03287671232877	.00621458295650186	5.0062145829565	56	9.98630136986301	1.23511828127776	11.9391357016061	39	16.1095890410959	-.306360071763975	15.2984354356605
B16266M	0	15	5.15342465753425	-1.89544780173158	3.10455219826842	 	10.041095890411	 	 	 	 	 	 
B16267N	0	43	5.13972602739726	1.06269368556099	6.06269368556099	56	10.1342465753425	1.23511828127776	11.9391357016061	 	 	 	 
B16268P	0	34	5.43835616438356	.111862493216951	5.11186249321695	 	 	 	 	25	16.1041095890411	-1.41587851647315	12.7576381972765
B16269Q	1	44	5.01095890410959	1.16834159582144	6.16834159582144	39	10.0849315068493	-.121869642050567	9.80866466198061	 	 	 	 
B16270H	1	-2	4.96712328767123	 	 	56	10.0465753424658	1.23511828127776	11.9391357016061	46	16.0246575342466	.248399150590611	16.5688340548525
B16274M	1	22	5.03013698630137	-1.15591242990844	3.84408757009156	24	10.0657534246575	-1.31921192734027	7.92883727407578	 	 	 	 
B16275N	1	40	5.06027397260274	.745749954779645	5.74574995477964	45	10.0356164383562	.357067272065314	10.5605956171425	50	16.8712328767123	.565404420507517	17.2947761229622
B16276P	0	31	5.12054794520548	-.205081237564396	4.7949187624356	25	10.1041095890411	-1.23938910832096	8.0541590999361	 	 	 	 
B16278R	0	43	5.1041095890411	1.06269368556099	6.06269368556099	40	10.0465753424658	-.0420468230312538	9.93398648784093	43	16.1068493150685	.0106451981529313	16.0243775037702
B16279S	1	60	5.06575342465753	 	 	40	10.1150684931507	-.0420468230312538	9.93398648784093	66	16.8630136986301	1.83342550017514	20.1985443954011
B16280K	0	44	5.03013698630137	1.16834159582144	6.16834159582144	60	10	1.55440955735502	12.4404230050474	 	 	 	 
B16281L	0	44	5.01369863013699	1.16834159582144	6.16834159582144	 	 	 	 	1	 	-3.31791013597458	8.4019857886182
B16283N	0	23	5.04109589041096	-1.05026451964799	3.94973548035201	20	10.2356164383562	-1.63850320341753	7.42754997063449	 	 	 	 
B16286R	0	39	5.10684931506849	.640102044519196	5.6401020445192	 	 	 	 	 	 	 	 
B16287S	1	38	5.21095890410959	.534454134258747	5.53445413425875	 	 	 	 	 	 	 	 
B16290M	0	31	5.1041095890411	-.205081237564396	4.7949187624356	15	10.0904109589041	-2.03761729851409	6.80094084133287	 	 	 	 
B16292P	1	45	5.04383561643836	1.27398950608189	6.27398950608189	51	10.0493150684932	.836004186181195	11.3125265723045	45	16.8657534246575	.169147833111384	16.3873485378251
B16295S	0	34	5.07945205479452	.111862493216951	5.11186249321695	 	 	 	 	 	 	 	 
B16296T	0	32	5.19452054794521	-.0994333273039472	4.90056667269605	34	10.2328767123288	-.520983737147135	9.182055532679	 	 	 	 
B16297U	1	35	5.29315068493151	.2175104034774	5.2175104034774	28	10.2739726027397	-.999920651263017	8.43012457751706	 	 	 	 
B16298V	0	35	5.11506849315068	.2175104034774	5.2175104034774	31	10.1232876712329	-.760452194205076	8.80609005509803	26	16.1890410958904	-1.33662719899392	12.9391237143039
B16299W	1	40	5.02465753424658	.745749954779645	5.74574995477964	51	9.99178082191781	.836004186181195	11.3125265723045	 	 	 	 
B16300W	1	37	5.03835616438356	.428806223998298	5.4288062239983	43	 	.197421634026687	10.3099519654219	 	16.1205479452055	 	 
B16301X	1	60	5.02465753424658	 	 	46	9.97260273972603	.436890091084628	10.6859174430029	37	17.0328767123288	-.464862706722428	14.9354644016056
B16302Y	1	-2	5.04657534246575	 	 	51	 	.836004186181195	11.3125265723045	48	16.1890410958904	.406901785549064	16.9318050889074
B16303Z	1	48	5.08767123287671	1.59093323686324	6.59093323686324	43	10.2054794520548	.197421634026687	10.3099519654219	 	 	 	 
B16304A	0	60	5.46849315068493	 	 	54	10.186301369863	1.07547264323914	11.6884920498854	67	17.0328767123288	1.91267681765437	20.3800299124285
B16307D	1	35	5.23287671232877	.2175104034774	5.2175104034774	60	 	1.55440955735502	12.4404230050474	 	 	 	 
B16308E	1	28	5.13972602739726	-.522024968345743	4.47797503165426	31	 	-.760452194205076	8.80609005509803	 	 	 	 
B16309F	1	60	5.07945205479452	 	 	53	9.95616438356164	.995649824219823	11.5631702240251	 	16.6191780821918	 	 
B16310Y	1	39	5.03013698630137	.640102044519196	5.6401020445192	51	10.0547945205479	.836004186181195	11.3125265723045	61	16.8684931506849	1.43716891277901	19.2911168102639
B16311Z	1	60	6.01643835616438	 	 	55	 	1.15529546225845	11.8138138757458	 	 	 	 
B16312A	1	39	5.04657534246575	.640102044519196	5.6401020445192	43	9.97534246575342	.197421634026687	10.3099519654219	43	16.1095890410959	.0106451981529313	16.0243775037702
B16314C	1	26	5.02465753424658	-.733320788866641	4.26667921113336	49	10.0520547945205	.676358548142568	11.0618829205838	 	 	 	 
B16317F	1	34	5.08219178082192	.111862493216951	5.11186249321695	 	 	 	 	 	 	 	 
B16318G	1	31	5.06849315068493	-.205081237564396	4.7949187624356	 	 	 	 	 	 	 	 
B16319H	0	25	5.02191780821918	-.83896869912709	4.16103130087291	28	9.96986301369863	-.999920651263017	8.43012457751706	 	 	 	 
B16322C	1	60	5.03013698630137	 	 	60	10.1150684931507	1.55440955735502	12.4404230050474	48	16.2712328767123	.406901785549064	16.9318050889074
B16323D	0	0	5.06849315068493	 	 	 	 	 	 	52	16.1205479452055	.72390705546597	17.6577471570171
B16325F	1	38	5.33150684931507	.534454134258747	5.53445413425875	 	 	 	 	 	17.0356164383562	 	 
B16326G	1	33	5.03287671232877	.00621458295650186	5.0062145829565	27	 	-1.07974347028233	8.30480275165674	 	 	 	 
B16328J	0	49	5.08767123287671	1.69658114712369	6.69658114712369	49	10.2849315068493	.676358548142568	11.0618829205838	 	 	 	 
B16329K	1	35	5.1013698630137	.2175104034774	5.2175104034774	44	10.0931506849315	.277244453046	10.4352737912822	 	 	 	 
B16330C	0	39	5.06575342465753	.640102044519196	5.6401020445192	 	 	 	 	 	 	 	 
B16331D	0	38	5.04931506849315	.534454134258747	5.53445413425875	39	10.9671232876712	-.121869642050567	9.80866466198061	39	16.6191780821918	-.306360071763975	15.2984354356605
B16332E	1	60	5.08493150684932	 	 	50	9.93698630136986	.756181367161882	11.1872047464442	41	16.1972602739726	-.147857436805522	15.6614064697154
B16334G	1	60	5.12602739726027	 	 	 	10.1835616438356	 	 	 	 	 	 
B16336J	0	33	5.02191780821918	.00621458295650186	5.0062145829565	33	10.0602739726027	-.600806556166449	9.05673370681868	 	 	 	 
B16337K	1	14	5.21369863013699	-2.00109571199203	2.99890428800797	29	9.97534246575342	-.920097832243703	8.55544640337739	 	 	 	 
B16339M	1	60	4.96438356164384	 	 	 	 	 	 	 	 	 	 
B16342G	0	-2	5.04109589041096	 	 	 	10.1013698630137	 	 	 	 	 	 
B16344J	0	29	5.04109589041096	-.416377058085294	4.58362294191471	40	10.0301369863014	-.0420468230312538	9.93398648784093	37	16.0246575342466	-.464862706722428	14.9354644016056
B16345K	1	11	5.01095890410959	-2.31803944277338	2.68196055722662	29	10.0739726027397	-.920097832243703	8.55544640337739	 	 	 	 
B16347M	1	35	5.16164383561644	.2175104034774	5.2175104034774	 	 	 	 	51	16.1945205479452	.644655737986744	17.4762616399896
B16348N	0	33	5.04657534246575	.00621458295650186	5.0062145829565	 	 	 	 	 	 	 	 
B16350G	0	38	5.12328767123288	.534454134258747	5.53445413425875	 	10.5808219178082	 	 	29	 	-1.09887324655624	13.4835802653862
B16351H	1	34	5.02739726027397	.111862493216951	5.11186249321695	22	9.98356164383562	-1.4788575653789	7.67819362235513	 	 	 	 
B16352J	0	60	5.03013698630137	 	 	36	10.0438356164384	-.361338099108508	9.43269918439964	 	 	 	 
B16353K	0	19	5.07123287671233	-1.47285616068978	3.52714383931022	33	10.1232876712329	-.600806556166449	9.05673370681868	57	 	1.1201636428621	18.5651747421542
B16354L	1	44	5.24931506849315	1.16834159582144	6.16834159582144	40	10.0383561643836	-.0420468230312538	9.93398648784093	40	 	-.227108754284748	15.4799209526879
B16355M	1	37	5.12328767123288	.428806223998298	5.4288062239983	34	9.96164383561644	-.520983737147135	9.182055532679	 	 	 	 
B16356N	1	40	4.94520547945205	.745749954779645	5.74574995477964	41	10.0191780821918	.0377759959880598	10.0593083137013	 	 	 	 
B16358Q	1	60	5.03013698630137	 	 	38	 	-.201692461069881	9.68334283612029	42	 	-.0686061193262952	15.8428919867428
B16360J	1	32	5.03013698630137	-.0994333273039472	4.90056667269605	28	9.9972602739726	-.999920651263017	8.43012457751706	 	 	 	 
B16361K	0	39	5.06301369863014	.640102044519196	5.6401020445192	 	 	 	 	 	 	 	 
B16365P	0	22	5.07671232876712	-1.15591242990844	3.84408757009156	23	 	-1.39903474635958	7.80351544821545	23	16.1150684931507	-1.5743811514316	12.3946671632216
B16367R	1	42	5.13698630136986	.957045775300543	5.95704577530054	57	10.1369863013699	1.31494110029708	12.0644575274664	 	 	 	 
B16368S	0	60	5.08767123287671	 	 	45	10.0958904109589	.357067272065314	10.5605956171425	 	16.1150684931507	 	 
B16370L	0	49	5.06575342465753	1.69658114712369	6.69658114712369	12	10.6684931506849	-2.27708575557203	6.42497536375191	15	16.2821917808219	-2.20839169126541	10.9427830270022
B16371M	0	37	5.07945205479452	.428806223998298	5.4288062239983	46	10.1041095890411	.436890091084628	10.6859174430029	 	 	 	 
B16373P	0	35	5.04383561643836	.2175104034774	5.2175104034774	38	10.0493150684932	-.201692461069881	9.68334283612029	 	 	 	 
B16375R	0	60	4.96712328767123	 	 	60	9.95890410958904	1.55440955735502	12.4404230050474	50	 	.565404420507517	17.2947761229622
B16376S	0	35	5.06575342465753	.2175104034774	5.2175104034774	29	9.97260273972603	-.920097832243703	8.55544640337739	 	 	 	 
B16377T	0	19	5.06849315068493	-1.47285616068978	3.52714383931022	 	 	 	 	 	 	 	 
B16380N	1	40	5.07123287671233	.745749954779645	5.74574995477964	43	10.0904109589041	.197421634026687	10.3099519654219	 	 	 	 
B16382Q	0	44	5.03013698630137	1.16834159582144	6.16834159582144	36	10.2054794520548	-.361338099108508	9.43269918439964	 	 	 	 
B16383R	0	33	5.00821917808219	.00621458295650186	5.0062145829565	29	 	-.920097832243703	8.55544640337739	 	 	 	 
B16387V	0	41	5.01095890410959	.851397865040094	5.85139786504009	 	 	 	 	 	 	 	 
B16388W	0	27	5.08493150684932	-.627672878606192	4.37232712139381	20	10.0630136986301	-1.63850320341753	7.42754997063449	 	 	 	 
B16389X	0	43	5.06301369863014	1.06269368556099	6.06269368556099	42	10.0383561643836	.117598815007373	10.1846301395616	 	 	 	 
B16390Q	1	31	5.04931506849315	-.205081237564396	4.7949187624356	41	10.1780821917808	.0377759959880598	10.0593083137013	 	 	 	 
B16391R	0	60	5.02465753424658	 	 	49	10.0547945205479	.676358548142568	11.0618829205838	6	 	-2.92165354857845	9.30941337375535
B16392S	1	30	5.02739726027397	-.310729147824845	4.68927085217515	32	10.1068493150685	-.680629375185762	8.93141188095835	34	16.6931506849315	-.702616659160108	14.3910078505234
B16394U	0	35	5.03013698630137	.2175104034774	5.2175104034774	23	 	-1.39903474635958	7.80351544821545	36	 	-.544114024201654	14.7539788845782
B16395V	1	31	5.01643835616438	-.205081237564396	4.7949187624356	 	 	 	 	47	17.0301369863014	.327650468069837	16.7503195718799
B16396W	0	48	5.02191780821918	1.59093323686324	6.59093323686324	39	9.98356164383562	-.121869642050567	9.80866466198061	26	16.1205479452055	-1.33662719899392	12.9391237143039
B16397X	0	40	5.02465753424658	.745749954779645	5.74574995477964	53	10.6575342465753	.995649824219823	11.5631702240251	 	17.1123287671233	 	 
B16398Y	0	-2	5.02465753424658	 	 	26	10.0465753424658	-1.15956628930164	8.17948092579642	 	 	 	 
B16399Z	0	35	5.00547945205479	.2175104034774	5.2175104034774	 	 	 	 	 	 	 	 
B16400Z	1	60	4.96712328767123	 	 	45	9.95890410958904	.357067272065314	10.5605956171425	 	 	 	 
B16401A	0	45	5.07945205479452	1.27398950608189	6.27398950608189	50	10.027397260274	.756181367161882	11.1872047464442	 	 	 	 
B16403C	1	45	5.11506849315068	1.27398950608189	6.27398950608189	52	10.0575342465753	.915827005200509	11.4378483981648	39	16.9452054794521	-.306360071763975	15.2984354356605
B16405E	1	42	5.10958904109589	.957045775300543	5.95704577530054	 	 	 	 	57	 	1.1201636428621	18.5651747421542
B16406F	1	21	5.01369863013699	-1.26156034016889	3.73843965983111	28	10.0684931506849	-.999920651263017	8.43012457751706	 	 	 	 
B16410B	0	28	5.05205479452055	-.522024968345743	4.47797503165426	49	10.1068493150685	.676358548142568	11.0618829205838	41	16.1095890410959	-.147857436805522	15.6614064697154
B16411C	0	-2	5.26575342465753	 	 	39	10.0739726027397	-.121869642050567	9.80866466198061	 	 	 	 
